Performances_ID,Image,Collection,Production,Date,Original language,Huis
184904,1932-1933_00053-20220210_131831.jpg,1932-1933,Marike van Nymegem,30/10/1932,NL,Koninklijke Vlaamse Opera
136059,1932-1933_00055-20220210_131850.jpg,1932-1933,Het Land van den Glimlach,01/11/1932,DUI,Koninklijke Vlaamse Opera
599483,1932-1933_00057-20220210_131909.jpg,1932-1933,Tannhäuser,03/11/1932,DUI,Koninklijke Vlaamse Opera
726831,1932-1933_00059-20220210_131937.jpg,1932-1933,Driemeisjeshuis,05/11/1932,DUI,Koninklijke Vlaamse Opera
660208,1932-1933_00061-20220210_131955.jpg,1932-1933,Carmen,06/11/1932,FR,Koninklijke Vlaamse Opera
777245,1932-1933_00063-20220210_132015.jpg,1932-1933,Tannhäuser,06/11/1932,DUI,Koninklijke Vlaamse Opera
218807,1932-1933_00065-20220210_132031.jpg,1932-1933,Vasa Prihoda,07/11/1932,nan,Koninklijke Vlaamse Opera
358793,1932-1933_00067-20220210_132044.jpg,1932-1933,Tannhäuser,08/11/1932,DUI,Koninklijke Vlaamse Opera
107790,1932-1933_00069-20220210_132057.jpg,1932-1933,Carmen,10/11/1932,FR,Koninklijke Vlaamse Opera
170329,1932-1933_00071-20220210_132114.jpg,1932-1933,Het Land van den Glimlach,11/11/1932,DUI,Koninklijke Vlaamse Opera
382595,1932-1933_00073-20220210_132133.jpg,1932-1933,De Doode Stad,12/11/1932,DUI,Koninklijke Vlaamse Opera
433647,1932-1933_00075-20220210_132155.jpg,1932-1933,De Doode Stad,13/11/1932,DUI,Koninklijke Vlaamse Opera
323202,1932-1933_00077-20220210_132215.jpg,1932-1933,Carmen,13/11/1932,FR,Koninklijke Vlaamse Opera
134352,1932-1933_00079-20220210_132233.jpg,1932-1933,Het Land van den Glimlach,15/11/1932,DUI,Koninklijke Vlaamse Opera
529435,1932-1933_00081-20220210_132255.jpg,1932-1933,De Doode Stad,17/11/1932,DUI,Koninklijke Vlaamse Opera
160917,1932-1933_00083-20220210_132315.jpg,1932-1933,Laagland,19/11/1932,DUI,Koninklijke Vlaamse Opera
477204,1932-1933_00085-20220210_132331.jpg,1932-1933,Het Land van den Glimlach,20/11/1932,DUI,Koninklijke Vlaamse Opera
194650,1932-1933_00087-20220210_132348.jpg,1932-1933,Hoffmann's Vertellingenen,20/11/1932,FR,Koninklijke Vlaamse Opera
240176,1932-1933_00089-20220210_132407.jpg,1932-1933,Laagland,21/11/1932,DUI,Koninklijke Vlaamse Opera
727001,1932-1933_00091-20220210_132421.jpg,1932-1933,Driemeisjeshuis,22/11/1932,DUI,Koninklijke Vlaamse Opera
281936,1932-1933_00093-20220210_132437.jpg,1932-1933,Het Land van den Glimlach,24/11/1932,DUI,Koninklijke Vlaamse Opera
879596,1932-1933_00095-20220210_132450.jpg,1932-1933,Casanova,26/11/1932,DUI,Koninklijke Vlaamse Opera
837665,1932-1933_00097-20220210_132505.jpg,1932-1933,Het Land van den Glimlach,27/11/1932,DUI,Koninklijke Vlaamse Opera
443557,1932-1933_00099-20220210_132518.jpg,1932-1933,Casanova,27/11/1932,DUI,Koninklijke Vlaamse Opera
406531,1932-1933_00101-20220210_132535.jpg,1932-1933,De Zwerver,29/11/1932,FR,Koninklijke Vlaamse Opera
933186,1932-1933_00103-20220210_132556.jpg,1932-1933,Casanova,01/12/1932,DUI,Koninklijke Vlaamse Opera
205069,1932-1933_00105-20220210_132621.jpg,1932-1933,Het Land van den Glimlach,02/12/1932,DUI,Koninklijke Vlaamse Opera
865916,1932-1933_00107-20220210_132637.jpg,1932-1933,Tannhäuser,03/12/1932,DUI,Koninklijke Vlaamse Opera
368484,1932-1933_00109-20220210_132652.jpg,1932-1933,Hansje en Grietje,04/12/1932,DUI,Koninklijke Vlaamse Opera
679237,1932-1933_00111-20220210_132709.jpg,1932-1933,Laagland,04/12/1932,DUI,Koninklijke Vlaamse Opera
404085,1932-1933_00113-20220210_132725.jpg,1932-1933,Het Land van den Glimlach,05/12/1932,DUI,Koninklijke Vlaamse Opera
221633,1932-1933_00115-20220210_132743.jpg,1932-1933,Het Gemaskerd Bal,06/12/1932,ITA,Koninklijke Vlaamse Opera
790001,1932-1933_00117-20220210_132801.jpg,1932-1933,Hansje en Grietje,07/12/1932,DUI,Koninklijke Vlaamse Opera
672957,1932-1933_00119-20220210_132826.jpg,1932-1933,Het Gemaskerd Bal,08/12/1932,ITA,Koninklijke Vlaamse Opera
298286,1932-1933_00121-20220210_132842.jpg,1932-1933,Het Gemaskerd Bal,10/12/1932,ITA,Koninklijke Vlaamse Opera
806783,1932-1933_00123-20220210_132900.jpg,1932-1933,Casanova,11/12/1932,DUI,Koninklijke Vlaamse Opera
623235,1932-1933_00125-20220210_132916.jpg,1932-1933,Het Gemaskerd Bal,11/12/1932,ITA,Koninklijke Vlaamse Opera
562556,1932-1933_00127-20220210_132932.jpg,1932-1933,Laagland,13/12/1932,DUI,Koninklijke Vlaamse Opera
660925,1932-1933_00129-20220210_132945.jpg,1932-1933,Het Lied der Liefde,15/12/1932,DUI,Koninklijke Vlaamse Opera
637091,1932-1933_00131-20220210_133001.jpg,1932-1933,Het Lied der Liefde,17/12/1932,DUI,Koninklijke Vlaamse Opera
294912,1932-1933_00133-20220210_133015.jpg,1932-1933,Het Lied der Liefde,18/12/1932,DUI,Koninklijke Vlaamse Opera
381129,1932-1933_00135-20220210_133036.jpg,1932-1933,Het Land van den Glimlach,18/12/1932,DUI,Koninklijke Vlaamse Opera
167818,1932-1933_00137-20220210_133050.jpg,1932-1933,Het Land van den Glimlach,20/12/1932,DUI,Koninklijke Vlaamse Opera
376955,1932-1933_00139-20220210_133137.jpg,1932-1933,Het Land van den Glimlach,22/12/1932,DUI,Koninklijke Vlaamse Opera
132334,1932-1933_00141-20220210_133152.jpg,1932-1933,Het Gemaskerd Bal,23/12/1932,ITA,Koninklijke Vlaamse Opera
660348,1932-1933_00143-20220210_133207.jpg,1932-1933,Hansje en Grietje,24/12/1932,DUI,Koninklijke Vlaamse Opera
349909,1932-1933_00145-20220210_133220.jpg,1932-1933,De Zwerver,24/12/1932,FR,Koninklijke Vlaamse Opera
406355,1932-1933_00147-20220210_133240.jpg,1932-1933,Het Land van den Glimlach,25/12/1932,DUI,Koninklijke Vlaamse Opera
764680,1932-1933_00149-20220210_133254.jpg,1932-1933,Het Lied der Liefde,25/12/1932,DUI,Koninklijke Vlaamse Opera
692354,1932-1933_00151-20220210_133312.jpg,1932-1933,Hansje en Grietje,26/12/1932,DUI,Koninklijke Vlaamse Opera
549857,1932-1933_00153-20220210_133331.jpg,1932-1933,Het Lied der Liefde,26/12/1932,DUI,Koninklijke Vlaamse Opera
909469,1932-1933_00155-20220210_133350.jpg,1932-1933,Carmen,29/12/1932,FR,Koninklijke Vlaamse Opera
984089,1932-1933_00157-20220210_133405.jpg,1932-1933,Hansje en Grietje,31/12/1932,DUI,Koninklijke Vlaamse Opera
503404,1932-1933_00159-20220210_133421.jpg,1932-1933,De Vledermuis,31/12/1932,DUI,Koninklijke Vlaamse Opera
871482,1932-1933_00161-20220210_133436.jpg,1932-1933,Carmen,01/01/1933,FR,Koninklijke Vlaamse Opera
152227,1932-1933_00163-20220210_133453.jpg,1932-1933,De Vledermuis,01/01/1933,DUI,Koninklijke Vlaamse Opera
300093,1932-1933_00165-20220210_133514.jpg,1932-1933,De Vledermuis,03/01/1933,DUI,Koninklijke Vlaamse Opera
990589,1932-1933_00167-20220210_133530.jpg,1932-1933,Tristan en Isolde,05/01/1933,DUI,Koninklijke Vlaamse Opera
529657,1932-1933_00169-20220210_133549.jpg,1932-1933,Faust,07/01/1933,FR,Koninklijke Vlaamse Opera
795876,1932-1933_00171-20220210_133618.jpg,1932-1933,Het Gemaskerd Bal,08/01/1933,ITA,Koninklijke Vlaamse Opera
135042,1932-1933_00173-20220210_133632.jpg,1932-1933,Faust,08/01/1933,FR,Koninklijke Vlaamse Opera
164429,1932-1933_00175-20220210_133653.jpg,1932-1933,Het Gemaskerd Bal,10/01/1933,ITA,Koninklijke Vlaamse Opera
365710,1932-1933_00177-20220210_133718.jpg,1932-1933,Het Lied der Liefde,12/01/1933,DUI,Koninklijke Vlaamse Opera
941330,1932-1933_00179-20220210_133733.jpg,1932-1933,Hansje en Grietje + De Tweede Medaillons,14/01/1933,DUI ; nan,Koninklijke Vlaamse Opera
558099,1932-1933_00181-20220210_133801.jpg,1932-1933,Faust,15/01/1933,FR,Koninklijke Vlaamse Opera
479332,1932-1933_00183-20220210_133816.jpg,1932-1933,De Doode Stad,15/01/1933,DUI,Koninklijke Vlaamse Opera
258883,1932-1933_00185-20220210_133837.jpg,1932-1933,De Doode Stad,17/01/1933,DUI,Koninklijke Vlaamse Opera
159865,1932-1933_00187-20220210_133901.jpg,1932-1933,Faust,19/01/1933,FR,Koninklijke Vlaamse Opera
942604,1932-1933_00189-20220210_133919.jpg,1932-1933,Suite nÂ°7 + Swane,21/01/1933,nan ; NL,Koninklijke Vlaamse Opera
998889,1932-1933_00191-20220210_133934.jpg,1932-1933,Suite nÂ°7 + Swane,22/01/1933,nan ; NL,Koninklijke Vlaamse Opera
238992,1932-1933_00193-20220210_133956.jpg,1932-1933,Het Lied der Liefde,22/01/1933,DUI,Koninklijke Vlaamse Opera
234463,1932-1933_00195-20220210_134016.jpg,1932-1933,Het Lied der Liefde,24/01/1933,DUI,Koninklijke Vlaamse Opera
804093,1932-1933_00197-20220210_134036.jpg,1932-1933,Het Land van den Glimlach,26/01/1933,DUI,Koninklijke Vlaamse Opera
102532,1932-1933_00199-20220210_134049.jpg,1932-1933,De Doode Oogen,28/01/1933,DUI,Koninklijke Vlaamse Opera
717440,1932-1933_00201-20220210_134103.jpg,1932-1933,Het Lied der Liefde,29/01/1933,DUI,Koninklijke Vlaamse Opera
966537,1932-1933_00203-20220210_134120.jpg,1932-1933,Swane + Suite nÂ°7,29/01/1933,NL ; nan,Koninklijke Vlaamse Opera
105356,1932-1933_00205-20220210_134143.jpg,1932-1933,De Doode Oogen,31/01/1933,DUI,Koninklijke Vlaamse Opera
655771,1932-1933_00207-20220210_134221.jpg,1932-1933,Sonia Korty,02/02/1933,nan,Koninklijke Vlaamse Opera
320547,1932-1933_00209-20220210_134235.jpg,1932-1933,Zwaargewicht + De Twee Medaillons,02/02/1933,DUI ; NL,Koninklijke Vlaamse Opera
617164,1932-1933_00211-20220210_134301.jpg,1932-1933,Sonia Korty + Jean-Marie + De Twee Medaillons,04/02/1933,nan ; ? ; NL,Koninklijke Vlaamse Opera
548392,1932-1933_00213-20220210_134323.jpg,1932-1933,Sonia Korty + Jean-Marie + Zwaargewicht,05/02/1933,nan ; ? ; DUI,Koninklijke Vlaamse Opera
798490,1932-1933_00215-20220210_134344.jpg,1932-1933,Faust,05/02/1933,FR,Koninklijke Vlaamse Opera
411511,1932-1933_00217-20220210_134402.jpg,1932-1933,Het Lied der Liefde,07/02/1933,DUI,Koninklijke Vlaamse Opera
547888,1932-1933_00219-20220210_134421.jpg,1932-1933,Het Land van den Glimlach,09/02/1933,DUI,Koninklijke Vlaamse Opera
265225,1932-1933_00221-20220210_134438.jpg,1932-1933,Het Land van den Glimlach,11/02/1933,DUI,Koninklijke Vlaamse Opera
872787,1932-1933_00223-20220210_134457.jpg,1932-1933,Laagland,12/02/1933,DUI,Koninklijke Vlaamse Opera
829325,1932-1933_00225-20220210_134510.jpg,1932-1933,De Vliegende Hollander,12/02/1933,DEE,Koninklijke Vlaamse Opera
989692,1932-1933_00227-20220210_134528.jpg,1932-1933,Tannhäuser,14/02/1933,DUI,Koninklijke Vlaamse Opera
598960,1932-1933_00229-20220210_134543.jpg,1932-1933,Wagner-concert,16/02/1933,nan,Koninklijke Vlaamse Opera
149499,1932-1933_00231-20220210_134600.jpg,1932-1933,Parsifal,18/02/1933,DUI,Koninklijke Vlaamse Opera
766427,1932-1933_00233-20220210_134615.jpg,1932-1933,Faust,19/02/1933,FR,Koninklijke Vlaamse Opera
299065,1932-1933_00235-20220210_134632.jpg,1932-1933,De Vledermuis,19/02/1933,DUI,Koninklijke Vlaamse Opera
437730,1932-1933_00237-20220210_134650.jpg,1932-1933,Swane + Suite nÂ°7,21/02/1933,NL ; nan,Koninklijke Vlaamse Opera
837040,1932-1933_00239-20220210_134710.jpg,1932-1933,Faust,23/02/1933,FR,Koninklijke Vlaamse Opera
395737,1932-1933_00241-20220210_134724.jpg,1932-1933,De Juweelen der Madonna,24/02/1933,ITA,Koninklijke Vlaamse Opera
804197,1932-1933_00243-20220210_134738.jpg,1932-1933,Het Lied der Liefde,25/02/1933,DUI,Koninklijke Vlaamse Opera
282354,1932-1933_00245-20220210_134803.jpg,1932-1933,Het Land van den Glimlach,26/02/1933,DUI,Koninklijke Vlaamse Opera
246797,1932-1933_00249-20220210_134848.jpg,1932-1933,De Vledermuis,27/02/1933,DUI,Koninklijke Vlaamse Opera
230116,1932-1933_00251-20220210_134902.jpg,1932-1933,Het Lied der Liefde,28/02/1933,DUI,Koninklijke Vlaamse Opera
631433,1932-1933_00253-20220210_134917.jpg,1932-1933,Het Nusch-Nuschi + De Zeven Hoofdzonden + Vier Canzoni,02/03/1933,DUI ; nan ; nan,Koninklijke Vlaamse Opera
946220,1932-1933_00255-20220210_134934.jpg,1932-1933,Het Land van den Glimlach,03/03/1933,DUI,Koninklijke Vlaamse Opera
428089,1932-1933_00257-20220210_134947.jpg,1932-1933,De Juweelen der Madonna,04/03/1933,ITA,Koninklijke Vlaamse Opera
779225,1932-1933_00259-20220210_135005.jpg,1932-1933,De Vledermuis,05/03/1933,DUI,Koninklijke Vlaamse Opera
280808,1932-1933_00261-20220210_135019.jpg,1932-1933,Het Nusch-Nuschi + De Zeven Hoofdzonden + Vier Canzoni,05/03/1933,DUI ; nan ; nan,Koninklijke Vlaamse Opera
546944,1932-1933_00263-20220210_135031.jpg,1932-1933,Hoffmann's Vertellingenen,06/03/1933,FR,Koninklijke Vlaamse Opera
191690,1932-1933_00265-20220210_135044.jpg,1932-1933,Swane,07/03/1933,NL,Koninklijke Vlaamse Opera
178394,1932-1933_00267-20220210_135101.jpg,1932-1933,Carmen,09/03/1933,FR,Koninklijke Vlaamse Opera
439245,1932-1933_00269-20220210_135114.jpg,1932-1933,De Walkure,10/03/1933,DUI,Koninklijke Vlaamse Opera
812960,1932-1933_00271-20220210_135127.jpg,1932-1933,De Vagabond Koning,11/03/1933,ENG,Koninklijke Vlaamse Opera
992671,1932-1933_00273-20220210_135145.jpg,1932-1933,De Vagabond Koning,12/03/1933,ENG,Koninklijke Vlaamse Opera
404480,1932-1933_00277-20220210_135244.jpg,1932-1933,De Vagabond Koning,14/03/1933,ENG,Koninklijke Vlaamse Opera
247717,1932-1933_00279-20220210_135303.jpg,1932-1933,Prins Igor,16/03/1933,RUS,Koninklijke Vlaamse Opera
664206,1932-1933_00279-20220210_135303.jpg,1932-1933,Prins Igor,18/03/1933,RUS,Koninklijke Vlaamse Opera
813782,1932-1933_00283-20220210_135347.jpg,1932-1933,Het Land van den Glimlach,19/03/1933,DUI,Koninklijke Vlaamse Opera
479841,1932-1933_00285-20220210_135413.jpg,1932-1933,Prins Igor,19/03/1933,RUS,Koninklijke Vlaamse Opera
972658,1932-1933_00287-20220210_135432.jpg,1932-1933,Boris Godouwnow,21/03/1933,RUS,Koninklijke Vlaamse Opera
566096,1932-1933_00289-20220210_135501.jpg,1932-1933,Prins Igor,23/03/1933,RUS,Koninklijke Vlaamse Opera
133523,1932-1933_00291-20220210_135525.jpg,1932-1933,Quinten Massys + De Zeven Hoofdzonden,25/03/1933,NL ; nan,Koninklijke Vlaamse Opera
549083,1932-1933_00293-20220210_135549.jpg,1932-1933,De Vagabond Koning,26/03/1933,ENG,Koninklijke Vlaamse Opera
344754,1932-1933_00295-20220210_135603.jpg,1932-1933,Laagland,26/03/1933,DUI,Koninklijke Vlaamse Opera
752523,1932-1933_00297-20220210_135622.jpg,1932-1933,Tristan en Isolde,27/03/1933,DUI,Koninklijke Vlaamse Opera
426403,1932-1933_00299-20220210_135637.jpg,1932-1933,De Vagabond Koning,28/03/1933,ENG,Koninklijke Vlaamse Opera
712299,1932-1933_00301-20220210_135654.jpg,1932-1933,Het Nusch-Nuschi + Het Gemaskerd Bal + Suite nÂ°7 + Carmen,30/03/1933,DUI ; ITA ; nan ; FR,Koninklijke Vlaamse Opera
826884,1932-1933_00303-20220210_135710.jpg,1932-1933,De Vagabond Koning,01/04/1933,ENG,Koninklijke Vlaamse Opera
310153,1932-1933_00305-20220210_135727.jpg,1932-1933,Het Lied der Liefde,02/04/1933,DUI,Koninklijke Vlaamse Opera
135976,1932-1933_00307-20220210_135745.jpg,1932-1933,Het Land van den Glimlach,02/04/1933,DUI,Koninklijke Vlaamse Opera
659050,1932-1933_00309-20220210_135805.jpg,1932-1933,Het Lied der Liefde,04/04/1933,DUI,Koninklijke Vlaamse Opera
249743,1932-1933_00311-20220210_135823.jpg,1932-1933,De Vagabond Koning,06/04/1933,ENG,Koninklijke Vlaamse Opera
266072,1932-1933_00313-20220210_135840.jpg,1932-1933,Driemeisjeshuis,08/04/1933,DUI,Koninklijke Vlaamse Opera
477974,1932-1933_00315-20220210_135901.jpg,1932-1933,Het Land van den Glimlach,09/04/1933,DUI,Koninklijke Vlaamse Opera
395923,1932-1933_00317-20220210_135914.jpg,1932-1933,De Vagabond Koning,09/04/1933,ENG,Koninklijke Vlaamse Opera
656575,1933-1934_00007-20220210_141234.jpg,1933-1934,Middernachtstango,09/09/1933,DUI,Koninklijke Vlaamse Opera
191951,1933-1934_00011-20220210_141330.jpg,1933-1934,Quinten Massys,10/09/1933,NL,Koninklijke Vlaamse Opera
227987,1933-1934_00013-20220210_141348.jpg,1933-1934,Tristan en Isolde,30/09/1933,DUI,Koninklijke Vlaamse Opera
272950,1933-1934_00015-20220210_141404.jpg,1933-1934,Frederika,01/10/1933,DUI,Koninklijke Vlaamse Opera
194184,1933-1934_00017-20220210_141429.jpg,1933-1934,Faust,01/10/1933,FR,Koninklijke Vlaamse Opera
255830,1933-1934_00019-20220210_141451.jpg,1933-1934,Frederika,03/10/1933,DUI,Koninklijke Vlaamse Opera
412436,1933-1934_00021-20220210_141512.jpg,1933-1934,Tristan en Isolde,05/10/1933,DUI,Koninklijke Vlaamse Opera
951810,1933-1934_00023-20220210_141543.jpg,1933-1934,Faust,04/10/1933,FR,Koninklijke Vlaamse Opera
909234,1933-1934_00025-20220210_141612.jpg,1933-1934,Faust,08/10/1933,FR,Koninklijke Vlaamse Opera
874828,1933-1934_00027-20220210_141625.jpg,1933-1934,Frederika,08/10/1933,DUI,Koninklijke Vlaamse Opera
845513,1933-1934_00029-20220210_141640.jpg,1933-1934,Faust,10/10/1933,FR,Koninklijke Vlaamse Opera
339856,1933-1934_00031-20220210_141659.jpg,1933-1934,Frederika,12/10/1933,DUI,Koninklijke Vlaamse Opera
535082,1933-1934_00033-20220210_141723.jpg,1933-1934,Boris Godouwnow,14/10/1933,RUS,Koninklijke Vlaamse Opera
754077,1933-1934_00035-20220210_141746.jpg,1933-1934,Driemeisjeshuis,15/10/1933,DUI,Koninklijke Vlaamse Opera
339707,1933-1934_00037-20220210_141802.jpg,1933-1934,Tristan en Isolde,15/10/1933,DUI,Koninklijke Vlaamse Opera
283250,1933-1934_00039-20220210_141819.jpg,1933-1934,Hoffmann's Vertellingenen,17/10/1933,FR,Koninklijke Vlaamse Opera
711006,1933-1934_00041-20220210_141846.jpg,1933-1934,Faust,19/10/1933,FR,Koninklijke Vlaamse Opera
674780,1933-1934_00043-20220210_141900.jpg,1933-1934,Quinten Massys,21/10/1933,NL,Koninklijke Vlaamse Opera
536521,1933-1934_00045-20220210_141923.jpg,1933-1934,Boris Godouwnow,22/10/1933,RUS,Koninklijke Vlaamse Opera
901357,1933-1934_00047-20220210_141946.jpg,1933-1934,Driemeisjeshuis,22/10/1933,DUI,Koninklijke Vlaamse Opera
161275,1933-1934_00049-20220210_142001.jpg,1933-1934,Driemeisjeshuis,24/10/1933,DUI,Koninklijke Vlaamse Opera
677252,1933-1934_00051-20220210_142017.jpg,1933-1934,Boris Godouwnow,26/10/1933,RUS,Koninklijke Vlaamse Opera
231211,1933-1934_00053-20220210_142034.jpg,1933-1934,De Vliegende Hollander,28/10/1933,DEE,Koninklijke Vlaamse Opera
247858,1933-1934_00055-20220210_142103.jpg,1933-1934,Hoffmann's Vertellingenen,29/10/1933,FR,Koninklijke Vlaamse Opera
451879,1933-1934_00057-20220210_142122.jpg,1933-1934,Boris Godouwnow,29/10/1933,RUS,Koninklijke Vlaamse Opera
837163,1933-1934_00059-20220210_142142.jpg,1933-1934,Faust,31/10/1933,FR,Koninklijke Vlaamse Opera
630333,1933-1934_00061-20220210_142205.jpg,1933-1934,De Vliegende Hollander,02/11/1933,DEE,Koninklijke Vlaamse Opera
325671,1933-1934_00063-20220210_142221.jpg,1933-1934,Hoffmann's Vertellingenen,04/11/1933,FR,Koninklijke Vlaamse Opera
169002,1933-1934_00065-20220210_142248.jpg,1933-1934,De Vliegende Hollander,05/11/1933,DEE,Koninklijke Vlaamse Opera
442416,1933-1934_00067-20220210_142303.jpg,1933-1934,Sissy,05/11/1933,DUI,Koninklijke Vlaamse Opera
765910,1933-1934_00069-20220210_142327.jpg,1933-1934,Hoffmann's Vertellingenen,07/11/1933,FR,Koninklijke Vlaamse Opera
853974,1933-1934_00071-20220210_142350.jpg,1933-1934,Sissy,09/11/1933,DUI,Koninklijke Vlaamse Opera
486882,1933-1934_00073-20220210_142405.jpg,1933-1934,Tosca,11/11/1933,ITA,Koninklijke Vlaamse Opera
155489,1933-1934_00075-20220210_142423.jpg,1933-1934,Sissy,12/11/1933,DUI,Koninklijke Vlaamse Opera
206484,1933-1934_00077-20220210_142440.jpg,1933-1934,Tosca,12/11/1933,ITA,Koninklijke Vlaamse Opera
905409,1933-1934_00079-20220210_142505.jpg,1933-1934,Tannhäuser,14/11/1933,DUI,Koninklijke Vlaamse Opera
267205,1933-1934_00081-20220210_142537.jpg,1933-1934,Tosca,16/11/1933,ITA,Koninklijke Vlaamse Opera
207298,1933-1934_00083-20220210_142551.jpg,1933-1934,Madame Butterfly + De Wals,18/11/1933,ITA ; nan,Koninklijke Vlaamse Opera
938914,1933-1934_00085-20220210_142610.jpg,1933-1934,Tosca,19/11/1933,ITA,Koninklijke Vlaamse Opera
710865,1933-1934_00087-20220210_142639.jpg,1933-1934,Madame Butterfly + De Wals,19/11/1933,ITA ; nan,Koninklijke Vlaamse Opera
725809,1933-1934_00089-20220210_142651.jpg,1933-1934,Tosca,21/11/1933,ITA,Koninklijke Vlaamse Opera
393620,1933-1934_00091-20220210_142710.jpg,1933-1934,Sissy,23/11/1933,DUI,Koninklijke Vlaamse Opera
906270,1933-1934_00093-20220210_142732.jpg,1933-1934,Francesca,25/11/1933,FR,Koninklijke Vlaamse Opera
303180,1933-1934_00095-20220210_142753.jpg,1933-1934,Faust,26/11/1933,FR,Koninklijke Vlaamse Opera
183817,1933-1934_00097-20220210_142804.jpg,1933-1934,Sissy,26/11/1933,DUI,Koninklijke Vlaamse Opera
768762,1933-1934_00099-20220210_142829.jpg,1933-1934,Madame Butterfly + De Wals,28/11/1933,ITA ; nan,Koninklijke Vlaamse Opera
451198,1933-1934_00101-20220210_142858.jpg,1933-1934,Francesca,30/11/1933,FR,Koninklijke Vlaamse Opera
447526,1933-1934_00103-20220210_142925.jpg,1933-1934,Boris Godouwnow,02/12/1933,RUS,Koninklijke Vlaamse Opera
278352,1933-1934_00105-20220210_142942.jpg,1933-1934,Madame Butterfly,03/12/1933,ITA,Koninklijke Vlaamse Opera
400315,1933-1934_00107-20220210_142954.jpg,1933-1934,De Walkure,03/12/1933,DUI,Koninklijke Vlaamse Opera
842513,1933-1934_00109-20220210_143009.jpg,1933-1934,Traviata,05/12/1933,ITA,Koninklijke Vlaamse Opera
576650,1933-1934_00111-20220210_143032.jpg,1933-1934,Hansje en Grietje,06/12/1933,DUI,Koninklijke Vlaamse Opera
120496,1933-1934_00113-20220210_143049.jpg,1933-1934,De Walkure,07/12/1933,DUI,Koninklijke Vlaamse Opera
591796,1933-1934_00115-20220210_143104.jpg,1933-1934,Traviata,09/12/1933,ITA,Koninklijke Vlaamse Opera
584663,1933-1934_00117-20220210_143118.jpg,1933-1934,Sissy,10/12/1933,DUI,Koninklijke Vlaamse Opera
779571,1933-1934_00119-20220210_143138.jpg,1933-1934,Traviata,10/12/1933,ITA,Koninklijke Vlaamse Opera
515789,1933-1934_00121-20220210_143151.jpg,1933-1934,Carmen,12/12/1933,FR,Koninklijke Vlaamse Opera
804686,1933-1934_00123-20220210_143205.jpg,1933-1934,Traviata,14/12/1933,ITA,Koninklijke Vlaamse Opera
775626,1933-1934_00125-20220210_143222.jpg,1933-1934,De Walkure,16/12/1933,DUI,Koninklijke Vlaamse Opera
948049,1933-1934_00127-20220210_143238.jpg,1933-1934,Traviata,17/12/1933,ITA,Koninklijke Vlaamse Opera
223191,1933-1934_00129-20220210_143254.jpg,1933-1934,Francesca,17/12/1933,FR,Koninklijke Vlaamse Opera
712045,1933-1934_00131-20220210_143314.jpg,1933-1934,Het Land van den Glimlach,19/12/1933,DUI,Koninklijke Vlaamse Opera
763879,1933-1934_00133-20220210_143338.jpg,1933-1934,Het Land van den Glimlach,21/12/1933,DUI,Koninklijke Vlaamse Opera
