,Date,Original premiere,Directors,Normalised title,Composer,Multiple bill,Multiple bill,Season,Occasion,Language,Dutch,German
2803,03/12/1925,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,False,1925-1926,N,German,False,True
2804,03/12/1925,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1925-1926,N,German,False,True
2805,06/12/1925,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,False,1925-1926,N,German,False,True
2806,05/12/1925,1891,Fé Derickx & Bernard Tokkie,De Droom,Alfred Bruneau,False,False,1925-1926,N,other,False,False
2807,06/12/1925,1891,Fé Derickx & Bernard Tokkie,De Droom,Alfred Bruneau,False,False,1925-1926,N,other,False,False
2808,08/12/1925,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1925-1926,N,German,False,True
2809,10/12/1925,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,False,1925-1926,N,German,False,True
2810,10/12/1925,1891,Fé Derickx & Bernard Tokkie,De Droom,Alfred Bruneau,False,False,1925-1926,N,other,False,False
2811,12/12/1925,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,False,1925-1926,N,German,False,True
2812,13/12/1925,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,False,1925-1926,N,German,False,True
2813,12/12/1925,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,False,1925-1926,N,other,False,False
2814,13/12/1925,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,False,1925-1926,N,other,False,False
2815,13/12/1925,1891,Fé Derickx & Bernard Tokkie,De Droom,Alfred Bruneau,False,False,1925-1926,N,other,False,False
2816,15/12/1925,1843,Fé Derickx & Bernard Tokkie,De Vliegende Hollander,Richard Wagner,False,False,1925-1926,N,other,False,False
2817,17/12/1925,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,False,1925-1926,N,German,False,True
2818,19/12/1925,1903,Fé Derickx & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1925-1926,N,other,False,False
2819,20/12/1925,?,Fé Derickx & Bernard Tokkie,Marieke van Nijmegem,P. Franz Uyttenhove,False,False,1925-1926,N,Dutch,True,False
2820,20/12/1925,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1925-1926,N,German,False,True
2821,22/12/1925,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,False,1925-1926,N,German,False,True
2822,22/12/1925,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,False,1925-1926,N,other,False,False
2823,24/12/1925,1912,Fé Derickx & Bernard Tokkie,Daphnis en ChloÃ©,Maurice Ravel,True,True,1925-1926,N,other,False,False
2824,24/12/1925,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,True,True,1925-1926,N,German,False,True
2825,25/12/1925,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1925-1926,N,other,False,False
2826,25/12/1925,1903,Fé Derickx & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1925-1926,N,other,False,False
2827,26/12/1925,1898,Fé Derickx & Bernard Tokkie,Sadko,Nikolay Rimsky-Korsakov,False,False,1925-1926,N,other,False,False
2828,27/12/1925,1903,Fé Derickx & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1925-1926,N,other,False,False
2829,27/12/1925,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1925-1926,N,other,False,False
2830,29/12/1925,1903,Fé Derickx & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1925-1926,G,German,False,True
2831,31/12/1925,1912,Fé Derickx & Bernard Tokkie,Daphnis en ChloÃ©,Maurice Ravel,False,False,1925-1926,N,other,False,False
2832,31/12/1925,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,False,1925-1926,N,German,False,True
2833,02/01/1926,1912,Fé Derickx & Bernard Tokkie,Daphnis en ChloÃ©,Maurice Ravel,True,True,1925-1926,N,other,False,False
2834,02/01/1926,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,True,True,1925-1926,N,German,False,True
2835,03/01/1926,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1925-1926,N,German,False,True
2836,04/01/1926,1903,Fé Derickx & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1925-1926,N,German,False,True
2837,03/01/1926,1903,Fé Derickx & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1925-1926,N,other,False,False
2838,05/01/1926,?,Fé Derickx & Bernard Tokkie,Jean-Marie,W. Verbeeck,True,True,1925-1926,N,other,False,False
2839,05/01/1926,1912,Fé Derickx & Bernard Tokkie,Daphnis en ChloÃ©,Maurice Ravel,True,True,1925-1926,N,other,False,False
2840,05/01/1926,1902,Fé Derickx & Bernard Tokkie,Winternachtsdroom,August de Boeck,True,True,1925-1926,N,Dutch,True,False
2841,07/01/1926,1903,Fé Derickx & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1925-1926,N,other,False,False
2842,09/01/1926,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,False,1925-1926,N,German,False,True
2843,10/01/1926,1868,Fé Derickx & Bernard Tokkie,De Meesterzangers van Nurenberg,Richard Wagner,False,False,1925-1926,N,German,False,True
2844,10/01/1926,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,True,True,1925-1926,N,German,False,True
2845,10/01/1926,1912,Fé Derickx & Bernard Tokkie,Daphnis en ChloÃ©,Maurice Ravel,True,True,1925-1926,N,other,False,False
2846,12/01/1926,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,False,1925-1926,N,German,False,True
2847,14/01/1926,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1925-1926,N,other,False,False
2848,16/01/1926,1903,Fé Derickx & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1925-1926,N,other,False,False
2849,17/01/1926,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,False,1925-1926,N,German,False,True
2850,17/01/1926,1843,Fé Derickx & Bernard Tokkie,De Vliegende Hollander,Richard Wagner,False,False,1925-1926,N,other,False,False
2851,19/01/1926,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1925-1926,G,other,False,False
2852,21/01/1926,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,False,1925-1926,N,German,False,True
2853,23/01/1926,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1925-1926,N,other,False,False
2854,24/01/1926,1903,Fé Derickx & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1925-1926,N,other,False,False
2855,24/01/1926,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1925-1926,N,German,False,True
2856,26/01/1926,1896,Fé Derickx & Bernard Tokkie,Herbergprinses,Jan Blockx,False,False,1925-1926,G,Dutch,True,False
2857,28/01/1926,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1925-1926,N,other,False,False
2858,30/01/1926,1874,Fé Derickx & Bernard Tokkie,De Walkure,Richard Wagner,False,False,1925-1926,N,German,False,True
2859,31/01/1926,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1925-1926,N,other,False,False
2860,31/01/1926,1903,Fé Derickx & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1925-1926,N,German,False,True
2861,02/02/1926,1891,Fé Derickx & Bernard Tokkie,De Droom,Alfred Bruneau,False,False,1925-1926,G,other,False,False
2862,04/02/1926,1874,Fé Derickx & Bernard Tokkie,De Walkure,Richard Wagner,False,False,1925-1926,N,German,False,True
2863,06/02/1926,1910,Fé Derickx & Bernard Tokkie,De Vuurvogel,Igor Stravinsky,True,True,1925-1926,N,other,False,False
2864,06/02/1926,?,Fé Derickx & Bernard Tokkie,Jean-Marie,W. Verbeeck,True,True,1925-1926,N,other,False,False
2865,06/02/1926,1912,Fé Derickx & Bernard Tokkie,Daphnis en ChloÃ©,Maurice Ravel,True,True,1925-1926,N,other,False,False
2866,07/02/1926,1903,Fé Derickx & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1925-1926,N,German,False,True
2867,07/02/1926,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1925-1926,N,other,False,False
2868,09/02/1926,1874,Fé Derickx & Bernard Tokkie,De Walkure,Richard Wagner,False,False,1925-1926,N,German,False,True
2869,11/02/1926,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1925-1926,N,German,False,True
2870,13/02/1926,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1925-1926,N,other,False,False
2871,14/02/1926,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1925-1926,N,other,False,False
2872,14/02/1926,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,True,True,1925-1926,N,German,False,True
2873,14/02/1926,1910,Fé Derickx & Bernard Tokkie,De Vuurvogel,Igor Stravinsky,True,True,1925-1926,N,other,False,False
2874,15/02/1926,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1925-1926,N,other,False,False
2875,16/02/1926,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1925-1926,N,German,False,True
2876,18/02/1926,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1925-1926,G,other,False,False
2877,20/02/1926,1898,Fé Derickx & Bernard Tokkie,Sadko,Nikolay Rimsky-Korsakov,False,False,1925-1926,N,other,False,False
2878,21/02/1926,1910,Fé Derickx & Bernard Tokkie,De Vuurvogel,Igor Stravinsky,True,True,1925-1926,N,other,False,False
2879,21/02/1926,?,Fé Derickx & Bernard Tokkie,Jean-Marie,W. Verbeeck,True,True,1925-1926,N,other,False,False
2880,21/02/1926,1912,Fé Derickx & Bernard Tokkie,Daphnis en ChloÃ©,Maurice Ravel,True,True,1925-1926,N,other,False,False
2881,21/02/1926,?,Fé Derickx & Bernard Tokkie,Marieke van Nijmegem,P. Franz Uyttenhove,False,False,1925-1926,N,Dutch,True,False
2882,23/02/1926,1910,Fé Derickx & Bernard Tokkie,De Vuurvogel,Igor Stravinsky,True,True,1925-1926,N,other,False,False
2883,23/02/1926,?,Fé Derickx & Bernard Tokkie,Jean-Marie,W. Verbeeck,True,True,1925-1926,N,other,False,False
2884,23/02/1926,1912,Fé Derickx & Bernard Tokkie,Daphnis en ChloÃ©,Maurice Ravel,True,True,1925-1926,N,other,False,False
2885,25/02/1926,1903,Fé Derickx & Bernard Tokkie,De Verzonken Klok,Aleksey Davidov,False,False,1925-1926,N,other,False,False
2886,27/02/1926,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1925-1926,N,other,False,False
2887,28/02/1926,1874,Fé Derickx & Bernard Tokkie,De Walkure,Richard Wagner,False,False,1925-1926,N,German,False,True
2888,28/02/1926,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1925-1926,N,other,False,False
2889,02/03/1926,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1925-1926,G,other,False,False
2890,04/03/1926,1898,Fé Derickx & Bernard Tokkie,Sadko,Nikolay Rimsky-Korsakov,False,False,1925-1926,N,other,False,False
2891,06/03/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1925-1926,G,German,False,True
2892,07/03/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1925-1926,N,German,False,True
2893,07/03/1926,1899,Fé Derickx & Bernard Tokkie,Quinten Massijs,Emile Wambach,False,False,1925-1926,N,Dutch,True,False
2894,09/03/1926,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1925-1926,N,German,False,True
2895,11/03/1926,1843,Fé Derickx & Bernard Tokkie,De Vliegende Hollander,Richard Wagner,False,False,1925-1926,N,other,False,False
2896,13/03/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1925-1926,N,German,False,True
2897,14/03/1926,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1925-1926,N,other,False,False
2898,14/03/1926,1898,Fé Derickx & Bernard Tokkie,Sadko,Nikolay Rimsky-Korsakov,False,False,1925-1926,N,other,False,False
2899,16/03/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1925-1926,N,German,False,True
2900,18/03/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1925-1926,N,German,False,True
2901,18/03/1926,1843,Fé Derickx & Bernard Tokkie,De Vliegende Hollander,Richard Wagner,False,False,1925-1926,N,other,False,False
2902,20/03/1926,?,Fé Derickx & Bernard Tokkie,De Betooverde Nacht,FrÃ©dÃ©ric Chopin,True,True,1925-1926,N,other,False,False
2903,20/03/1926,1902,Fé Derickx & Bernard Tokkie,Winternachtsdroom,August de Boeck,True,True,1925-1926,N,Dutch,True,False
2904,20/03/1926,1910,Fé Derickx & Bernard Tokkie,De Vuurvogel,Igor Stravinsky,True,True,1925-1926,N,other,False,False
2905,21/03/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1925-1926,N,German,False,True
2906,21/03/1926,?,Fé Derickx & Bernard Tokkie,De Betooverde Nacht,FrÃ©dÃ©ric Chopin,True,True,1925-1926,N,other,False,False
2907,21/03/1926,?,Fé Derickx & Bernard Tokkie,Jean-Marie,W. Verbeeck,True,True,1925-1926,N,other,False,False
2908,21/03/1926,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,False,1925-1926,N,other,False,False
2909,23/03/1926,1898,Fé Derickx & Bernard Tokkie,Sadko,Nikolay Rimsky-Korsakov,False,False,1925-1926,N,other,False,False
2910,25/03/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1925-1926,N,German,False,True
2911,27/03/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1925-1926,N,German,False,True
2912,28/03/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1925-1926,N,German,False,True
2913,28/03/1926,1910,Fé Derickx & Bernard Tokkie,De Vuurvogel,Igor Stravinsky,True,True,1925-1926,N,other,False,False
2914,28/03/1926,?,Fé Derickx & Bernard Tokkie,Jean-Marie,W. Verbeeck,True,True,1925-1926,N,other,False,False
2915,28/03/1926,?,Fé Derickx & Bernard Tokkie,De Betooverde Nacht,FrÃ©dÃ©ric Chopin,True,True,1925-1926,N,other,False,False
2916,30/03/1926,1882,Fé Derickx & Bernard Tokkie,Parsifal,Richard Wagner,False,False,1925-1926,N,German,False,True
2917,02/04/1926,1882,Fé Derickx & Bernard Tokkie,Parsifal,Richard Wagner,False,False,1925-1926,N,German,False,True
2918,04/04/1926,1882,Fé Derickx & Bernard Tokkie,Parsifal,Richard Wagner,False,False,1925-1926,N,German,False,True
2919,03/04/1926,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1925-1926,N,other,False,False
2920,04/04/1926,1893,Fé Derickx & Bernard Tokkie,Hansje en Grietje,Engelbert Humperdinck,False,False,1925-1926,N,German,False,True
2921,05/04/1926,1868,Fé Derickx & Bernard Tokkie,De Meesterzangers van Nurenberg,Richard Wagner,False,False,1925-1926,N,German,False,True
2922,06/04/1926,1858,Fé Derickx & Bernard Tokkie,Orpheus' Dood,Jacques Offenbach,False,False,1925-1926,N,other,False,False
2923,08/04/1926,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,False,1925-1926,N,German,False,True
2924,10/04/1926,1874,Fé Derickx & Bernard Tokkie,De Walkure,Richard Wagner,False,False,1925-1926,N,German,False,True
2925,11/04/1926,1882,Fé Derickx & Bernard Tokkie,Parsifal,Richard Wagner,False,False,1925-1926,N,German,False,True
2926,11/04/1926,1858,Fé Derickx & Bernard Tokkie,Orpheus' Dood,Jacques Offenbach,False,False,1925-1926,N,other,False,False
2927,13/04/1926,1871,Fé Derickx & Bernard Tokkie,Siegfried,Richard Wagner,False,False,1925-1926,N,German,False,True
2928,15/04/1926,1876,Fé Derickx & Bernard Tokkie,Godendeemstering,Richard Wagner,False,False,1925-1926,N,German,False,True
2929,17/04/1926,1882,Fé Derickx & Bernard Tokkie,Parsifal,Richard Wagner,False,False,1925-1926,N,German,False,True
2930,18/04/1926,1858,Fé Derickx & Bernard Tokkie,Orpheus' Dood,Jacques Offenbach,False,False,1925-1926,N,other,False,False
2931,18/04/1926,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,False,1925-1926,N,German,False,True
2932,20/04/1926,1874,Fé Derickx & Bernard Tokkie,De Walkure,Richard Wagner,False,False,1925-1926,N,German,False,True
2933,22/04/1926,1871,Fé Derickx & Bernard Tokkie,Siegfried,Richard Wagner,False,False,1925-1926,N,German,False,True
2934,24/04/1926,1898,Fé Derickx & Bernard Tokkie,Sadko,Nikolay Rimsky-Korsakov,False,False,1925-1926,N,other,False,False
2935,25/04/1926,1876,Fé Derickx & Bernard Tokkie,Godendeemstering,Richard Wagner,False,False,1925-1926,N,German,False,True
2936,29/05/1927,1882,Fé Derickx & Bernard Tokkie,Parsifal,Richard Wagner,False,False,1926-1927,N,German,False,True
2937,18/09/1926,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1926-1927,N,German,False,True
2938,19/09/1926,1922,Fé Derickx & Bernard Tokkie,Stepan,Ebbe Hamerik,False,False,1926-1927,N,other,False,False
2939,19/09/1926,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,False,1926-1927,N,other,False,False
2940,21/09/1926,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1926-1927,N,German,False,True
2941,23/09/1926,1922,Fé Derickx & Bernard Tokkie,Stepan,Ebbe Hamerik,False,False,1926-1927,N,other,False,False
2942,23/09/1926,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,False,1926-1927,N,other,False,False
2943,25/09/1926,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,False,1926-1927,N,German,False,True
2944,26/09/1926,1922,Fé Derickx & Bernard Tokkie,Stepan,Ebbe Hamerik,False,False,1926-1927,N,other,False,False
2945,26/09/1926,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1926-1927,N,German,False,True
2946,28/09/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1926-1927,N,German,False,True
2947,30/09/1926,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,False,1926-1927,N,German,False,True
2948,02/10/1926,1762,Fé Derickx & Bernard Tokkie,Orpheus,Christoph Willibald Gluck,True,True,1926-1927,N,other,False,False
2949,02/10/1926,1920,Fé Derickx & Bernard Tokkie,De Wals,Maurice Ravel,True,True,1926-1927,N,other,False,False
2950,03/10/1926,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,False,1926-1927,N,German,False,True
2951,03/10/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1926-1927,N,German,False,True
2952,05/10/1926,1922,Fé Derickx & Bernard Tokkie,Stepan,Ebbe Hamerik,True,True,1926-1927,N,other,False,False
2953,05/10/1926,1920,Fé Derickx & Bernard Tokkie,De Wals,Maurice Ravel,True,True,1926-1927,N,other,False,False
2954,07/10/1926,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1926-1927,N,German,False,True
2955,09/10/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1926-1927,N,German,False,True
2956,10/10/1926,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1926-1927,N,German,False,True
2957,10/10/1926,1920,Fé Derickx & Bernard Tokkie,De Wals,Maurice Ravel,True,True,1926-1927,N,other,False,False
2958,10/10/1926,1762,Fé Derickx & Bernard Tokkie,Orpheus,Christoph Willibald Gluck,True,True,1926-1927,N,other,False,False
2959,12/10/1926,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,False,1926-1927,N,German,False,True
2960,14/10/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1926-1927,N,German,False,True
2961,16/10/1926,1821,Fé Derickx & Bernard Tokkie,De Vrijschutter,Carl Maria von Weber,False,False,1926-1927,N,German,False,True
2962,17/10/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1926-1927,N,German,False,True
2963,17/10/1926,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,False,1926-1927,N,German,False,True
2964,19/10/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1926-1927,N,German,False,True
2965,21/10/1926,1821,Fé Derickx & Bernard Tokkie,De Vrijschutter,Carl Maria von Weber,False,False,1926-1927,N,German,False,True
2966,23/10/1926,?,Fé Derickx & Bernard Tokkie,Klaas in't Luilekkerland,Henry George D'hoedt,False,False,1926-1927,G,Dutch,True,False
2967,24/10/1926,1762,Fé Derickx & Bernard Tokkie,Orpheus,Christoph Willibald Gluck,True,True,1926-1927,N,other,False,False
2968,24/10/1926,1920,Fé Derickx & Bernard Tokkie,De Wals,Maurice Ravel,True,True,1926-1927,N,other,False,False
2969,24/10/1926,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1926-1927,N,German,False,True
